Tempo (s),Temp Atual (C),Temp Desejada (C),PWM
331.81,33.27,30.00,0
332.84,33.27,30.00,0
333.86,33.27,30.00,0
334.89,33.27,30.00,0
335.91,33.27,30.00,0
336.93,33.18,30.00,0
337.96,33.18,30.00,0
338.98,33.18,30.00,0
340.01,33.18,30.00,0
341.03,33.18,30.00,0
342.05,33.18,30.00,0
343.08,33.18,30.00,0
344.10,33.18,30.00,0
345.13,33.18,30.00,0
346.15,33.18,30.00,0
347.17,33.18,30.00,0
348.20,33.18,30.00,0
349.22,33.18,30.00,0
350.25,33.18,30.00,0
351.27,33.08,30.00,0
352.30,33.08,30.00,0
353.32,33.08,30.00,0
354.34,33.08,30.00,0
355.37,33.08,30.00,0
356.39,33.08,30.00,0
357.42,33.08,30.00,0
358.44,33.08,30.00,0
359.46,33.08,30.00,0
360.49,33.08,30.00,0
361.51,33.08,30.00,0
362.54,32.98,30.00,0
363.56,32.98,30.00,0
364.58,32.98,30.00,0
365.61,32.98,30.00,0
366.63,32.98,30.00,0
367.66,32.98,30.00,0
368.68,32.98,30.00,0
369.70,32.98,30.00,0
370.73,32.98,30.00,0
371.75,32.98,30.00,0
372.78,32.98,30.00,0
373.80,32.89,30.00,0
374.83,32.98,30.00,0
375.85,32.89,30.00,0
376.87,32.89,30.00,0
377.90,32.89,30.00,0
378.92,32.89,30.00,0
379.95,32.70,30.00,0
380.97,32.89,30.00,0
382.00,32.89,30.00,0
383.02,32.89,30.00,0
384.04,32.79,30.00,0
385.07,32.89,30.00,0
386.09,32.79,30.00,0
387.11,32.79,30.00,0
388.14,32.79,30.00,0
389.16,32.79,30.00,0
390.19,32.79,30.00,0
391.21,32.79,30.00,0
392.24,32.79,30.00,0
393.26,32.79,30.00,0
394.28,32.79,30.00,0
395.31,32.79,30.00,0
396.33,32.79,30.00,0
397.36,32.79,30.00,0
398.38,32.70,30.00,0
399.40,32.70,30.00,0
400.43,32.70,30.00,0
401.45,32.70,30.00,0
402.48,32.70,30.00,0
403.50,32.70,30.00,0
404.52,32.70,30.00,0
405.55,32.70,30.00,0
406.57,32.70,30.00,0
