Tempo (s),Temp Atual (C),Temp Desejada (C),PWM
674.91,29.71,30.00,33
675.93,29.71,30.00,33
676.96,29.71,30.00,33
677.98,29.99,30.00,19
679.01,29.71,30.00,33
680.03,29.80,30.00,28
681.06,29.71,30.00,33
682.09,29.71,30.00,33
683.11,29.71,30.00,33
684.14,29.71,30.00,33
685.16,29.71,30.00,33
686.19,29.71,30.00,33
687.21,29.80,30.00,29
688.24,29.71,30.00,33
689.27,29.71,30.00,33
690.29,29.71,30.00,33
691.32,29.71,30.00,33
692.34,29.71,30.00,33
693.37,29.71,30.00,33
694.39,29.71,30.00,33
695.42,29.80,30.00,29
696.45,29.71,30.00,33
697.47,29.71,30.00,33
698.50,29.71,30.00,33
699.52,29.71,30.00,33
700.55,29.71,30.00,33
701.58,29.62,30.00,38
702.60,29.71,30.00,33
703.63,29.71,30.00,33
704.65,29.71,30.00,33
705.68,29.53,30.00,42
706.70,29.71,30.00,33
707.73,29.71,30.00,33
708.76,29.71,30.00,33
709.78,29.71,30.00,33
710.81,29.71,30.00,33
711.83,29.71,30.00,33
712.86,29.71,30.00,33
713.88,29.71,30.00,33
714.91,29.71,30.00,33
715.93,29.71,30.00,33
716.96,29.71,30.00,33
717.99,29.71,30.00,33
719.01,29.71,30.00,33
720.04,29.71,30.00,33
721.06,29.71,30.00,33
722.09,29.62,30.00,38
723.11,29.62,30.00,38
724.14,29.71,30.00,33
725.17,29.71,30.00,33
726.19,29.71,30.00,33
727.22,29.25,30.00,56
728.24,29.71,30.00,33
729.27,29.71,30.00,33
730.29,29.71,30.00,33
731.32,29.71,30.00,33
732.35,29.80,30.00,29
733.37,29.71,30.00,33
734.40,29.62,30.00,38
735.42,29.71,30.00,34
736.45,29.71,30.00,34
737.47,29.71,30.00,34
738.50,29.62,30.00,38
739.53,29.71,30.00,34
740.55,29.62,30.00,38
741.58,29.62,30.00,38
742.60,29.71,30.00,34
743.63,29.71,30.00,34
744.66,29.71,30.00,34
745.68,29.71,30.00,34
746.71,29.62,30.00,38
747.73,29.62,30.00,38
748.76,29.71,30.00,34
749.78,29.71,30.00,34
750.81,29.71,30.00,34
751.84,29.71,30.00,34
752.86,29.71,30.00,34
753.89,29.62,30.00,38
754.91,29.71,30.00,34
755.94,29.62,30.00,38
756.96,29.71,30.00,34
757.99,29.71,30.00,34
759.02,29.53,30.00,43
760.04,29.71,30.00,34
761.07,29.62,30.00,38
762.09,29.71,30.00,34
763.12,29.62,30.00,38
764.14,29.71,30.00,34
765.17,29.71,30.00,34
766.20,29.71,30.00,34
767.22,29.71,30.00,34
768.25,29.71,30.00,34
769.27,29.71,30.00,34
770.30,29.62,30.00,38
771.32,29.71,30.00,34
772.35,29.62,30.00,38
773.38,29.62,30.00,38
774.40,29.62,30.00,38
775.43,29.71,30.00,34
776.45,29.62,30.00,39
777.48,29.71,30.00,34
778.50,29.71,30.00,34
779.53,29.53,30.00,43
780.55,29.71,30.00,34
781.58,29.62,30.00,39
782.61,29.71,30.00,34
783.63,29.62,30.00,39
784.66,29.71,30.00,34
785.68,29.62,30.00,39
786.71,29.62,30.00,39
787.73,29.62,30.00,39
788.76,29.62,30.00,39
789.79,29.71,30.00,34
790.81,29.62,30.00,39
791.84,29.62,30.00,39
792.86,29.62,30.00,39
793.89,29.62,30.00,39
794.91,29.71,30.00,34
795.94,29.62,30.00,39
796.97,29.62,30.00,39
797.99,29.62,30.00,39
799.02,29.71,30.00,34
800.04,29.62,30.00,39
801.07,29.71,30.00,34
802.09,29.62,30.00,39
803.12,29.62,30.00,39
804.15,29.71,30.00,34
805.17,29.71,30.00,34
806.20,29.71,30.00,34
807.22,29.62,30.00,39
808.25,29.71,30.00,34
809.28,29.62,30.00,39
810.30,29.62,30.00,39
811.33,29.62,30.00,39
812.35,29.62,30.00,39
813.38,29.71,30.00,34
814.40,29.71,30.00,34
815.43,29.71,30.00,34
816.46,29.62,30.00,39
817.48,29.71,30.00,34
818.51,29.62,30.00,39
819.53,29.62,30.00,39
820.56,29.71,30.00,34
821.58,29.71,30.00,34
822.61,29.71,30.00,34
823.63,29.62,30.00,39
824.66,29.62,30.00,39
825.69,29.62,30.00,39
826.71,29.71,30.00,34
827.74,29.71,30.00,34
828.76,29.62,30.00,39
829.79,29.71,30.00,34
830.82,29.71,30.00,34
831.84,29.71,30.00,34
832.87,29.62,30.00,39
833.89,29.71,30.00,34
834.92,29.71,30.00,35
835.94,29.71,30.00,35
836.97,29.71,30.00,35
838.00,29.71,30.00,35
839.02,29.71,30.00,35
840.05,29.71,30.00,35
841.07,29.71,30.00,35
842.10,29.71,30.00,35
843.12,29.71,30.00,35
844.15,29.62,30.00,39
845.17,29.71,30.00,35
846.20,29.62,30.00,39
847.23,29.71,30.00,35
848.25,29.71,30.00,35
849.28,29.71,30.00,35
850.30,29.71,30.00,35
851.33,29.71,30.00,35
852.36,29.71,30.00,35
853.38,29.71,30.00,35
854.41,29.71,30.00,35
855.43,29.71,30.00,35
856.46,29.71,30.00,35
857.48,29.71,30.00,35
858.51,29.71,30.00,35
859.53,29.71,30.00,35
860.56,29.71,30.00,35
861.59,29.71,30.00,35
862.61,29.71,30.00,35
863.64,29.71,30.00,35
864.66,29.71,30.00,35
865.69,29.71,30.00,35
866.72,29.71,30.00,35
867.74,29.71,30.00,35
868.77,29.71,30.00,35
869.79,29.71,30.00,35
870.82,29.71,30.00,35
871.84,29.71,30.00,35
872.87,29.71,30.00,35
873.90,29.71,30.00,35
874.92,29.71,30.00,35
875.95,29.62,30.00,39
876.97,29.71,30.00,35
878.00,29.71,30.00,35
879.03,29.71,30.00,35
880.05,29.71,30.00,35
881.08,29.71,30.00,35
882.10,29.71,30.00,35
883.13,29.71,30.00,35
884.15,29.71,30.00,35
885.18,29.71,30.00,35
886.20,29.71,30.00,35
887.23,29.62,30.00,40
888.26,29.71,30.00,35
889.28,29.43,30.00,49
890.31,29.71,30.00,35
891.33,29.71,30.00,35
892.36,29.71,30.00,35
893.38,29.71,30.00,35
894.41,29.71,30.00,35
895.44,29.71,30.00,35
896.46,29.71,30.00,35
897.49,29.71,30.00,35
898.51,29.62,30.00,40
899.54,29.71,30.00,35
900.56,29.07,30.00,67
901.59,29.71,30.00,35
902.62,29.71,30.00,35
903.64,29.71,30.00,35
904.67,29.71,30.00,35
905.69,29.71,30.00,35
906.72,29.71,30.00,35
907.75,29.71,30.00,35
908.77,29.71,30.00,35
909.80,29.71,30.00,35
910.82,29.62,30.00,40
911.85,29.71,30.00,35
912.87,29.71,30.00,35
913.90,29.71,30.00,35
914.92,29.71,30.00,35
915.95,29.71,30.00,35
916.98,29.80,30.00,31
918.00,29.71,30.00,35
919.03,29.71,30.00,35
920.05,29.71,30.00,35
921.08,29.62,30.00,40
922.10,29.80,30.00,31
923.13,29.71,30.00,35
924.16,29.71,30.00,35
925.18,29.71,30.00,35
926.21,29.71,30.00,35
927.23,29.71,30.00,35
928.26,29.71,30.00,35
929.28,29.71,30.00,35
930.31,29.71,30.00,35
931.34,29.71,30.00,35
932.36,29.71,30.00,35
933.39,29.80,30.00,31
934.41,29.71,30.00,35
935.44,29.71,30.00,35
936.47,29.71,30.00,35
937.49,29.71,30.00,35
938.52,29.71,30.00,35
939.54,29.71,30.00,35
940.57,29.71,30.00,35
941.59,29.71,30.00,35
942.62,29.71,30.00,35
943.65,29.80,30.00,31
944.67,29.71,30.00,35
945.70,29.71,30.00,35
946.72,29.80,30.00,31
947.75,29.71,30.00,35
948.77,29.71,30.00,35
949.80,29.71,30.00,35
950.83,29.80,30.00,31
951.85,29.71,30.00,36
952.88,29.80,30.00,31
953.90,29.71,30.00,36
954.93,29.80,30.00,31
955.95,29.71,30.00,36
956.98,29.71,30.00,36
958.01,29.71,30.00,36
959.03,29.71,30.00,36
960.06,29.80,30.00,31
961.08,29.71,30.00,36
962.11,29.80,30.00,31
963.13,29.71,30.00,36
964.16,29.80,30.00,31
965.19,29.89,30.00,26
966.21,29.80,30.00,31
967.24,29.71,30.00,36
968.26,29.80,30.00,31
969.29,29.71,30.00,36
970.31,29.71,30.00,36
971.34,29.80,30.00,31
972.36,29.80,30.00,31
973.39,29.80,30.00,31
974.42,29.80,30.00,31
975.44,29.80,30.00,31
976.47,29.71,30.00,36
977.50,29.80,30.00,31
978.52,29.71,30.00,36
979.55,29.80,30.00,31
980.57,29.80,30.00,31
981.60,29.80,30.00,31
982.62,29.80,30.00,31
983.65,29.80,30.00,31
984.67,29.34,30.00,54
985.70,29.71,30.00,36
986.73,29.80,30.00,31
987.75,29.80,30.00,31
988.78,29.80,30.00,31
989.80,29.80,30.00,31
990.83,29.80,30.00,31
991.85,29.80,30.00,31
992.88,29.80,30.00,31
993.91,29.80,30.00,31
994.93,29.80,30.00,31
995.96,29.80,30.00,31
996.98,29.71,30.00,36
998.01,29.80,30.00,31
999.03,29.71,30.00,36
1000.06,29.80,30.00,31
1001.09,29.80,30.00,31
1002.11,29.80,30.00,31
1003.14,29.80,30.00,31
1004.16,29.80,30.00,31
1005.19,29.80,30.00,31
1006.21,29.80,30.00,31
1007.24,29.80,30.00,31
1008.27,29.80,30.00,31
1009.29,29.80,30.00,31
1010.32,29.80,30.00,31
1011.34,29.80,30.00,31
1012.37,29.71,30.00,36
1013.39,29.80,30.00,31
1014.42,29.71,30.00,36
1015.45,29.71,30.00,36
1016.47,29.71,30.00,36
1017.50,29.80,30.00,31
