Tempo (s),Temp Atual (C),Temp Desejada (C),PWM
466.75,30.45,30.00,0
467.78,30.45,30.00,16
468.80,30.45,30.00,16
469.83,30.45,30.00,16
470.85,30.45,30.00,16
471.88,30.45,30.00,16
472.91,30.45,30.00,15
473.93,30.45,30.00,15
474.96,30.45,30.00,15
475.98,30.45,30.00,15
477.01,30.45,30.00,15
478.03,30.45,30.00,15
479.06,30.45,30.00,15
480.09,30.45,30.00,15
481.11,30.45,30.00,15
482.14,30.45,30.00,15
483.16,30.45,30.00,15
484.19,30.45,30.00,15
485.22,30.45,30.00,15
486.24,30.45,30.00,15
487.27,30.45,30.00,15
488.29,30.45,30.00,15
489.32,30.45,30.00,15
490.34,30.45,30.00,15
491.37,30.45,30.00,15
492.39,30.45,30.00,15
493.42,30.45,30.00,15
494.45,30.45,30.00,15
495.47,30.45,30.00,15
496.50,30.45,30.00,15
497.52,30.45,30.00,15
498.55,30.45,30.00,15
499.58,30.45,30.00,15
500.60,30.45,30.00,15
501.63,30.45,30.00,15
502.65,30.45,30.00,15
503.68,30.45,30.00,15
504.70,30.45,30.00,15
505.73,30.45,30.00,15
506.76,30.45,30.00,15
507.78,30.45,30.00,15
508.81,30.45,30.00,15
509.83,30.45,30.00,15
510.86,30.45,30.00,15
511.89,30.45,30.00,15
512.91,30.45,30.00,15
513.94,30.45,30.00,15
514.96,30.45,30.00,15
515.99,30.45,30.00,15
517.01,30.45,30.00,15
518.04,30.45,30.00,14
519.07,30.45,30.00,14
520.09,30.45,30.00,14
521.12,30.45,30.00,14
522.14,30.45,30.00,14
523.17,30.45,30.00,14
524.19,30.45,30.00,14
525.22,30.45,30.00,14
526.25,30.45,30.00,14
527.27,30.45,30.00,14
528.30,30.35,30.00,36
529.32,30.45,30.00,14
530.35,30.45,30.00,14
531.38,30.35,30.00,36
532.40,30.35,30.00,36
533.43,30.45,30.00,14
534.45,30.45,30.00,14
535.48,30.45,30.00,14
536.51,30.45,30.00,14
537.53,30.35,30.00,36
538.56,30.35,30.00,18
539.58,30.35,30.00,18
540.61,30.45,30.00,14
541.64,30.45,30.00,0
542.66,30.35,30.00,18
543.69,30.35,30.00,18
544.71,30.35,30.00,18
545.74,30.35,30.00,18
546.76,30.35,30.00,18
547.79,30.35,30.00,18
548.82,30.45,30.00,0
549.84,30.35,30.00,18
550.87,30.45,30.00,0
551.89,30.35,30.00,17
552.92,30.35,30.00,17
553.95,30.35,30.00,17
554.97,30.35,30.00,17
556.00,30.45,30.00,0
557.02,30.35,30.00,17
558.05,30.35,30.00,17
559.07,30.35,30.00,17
560.10,30.35,30.00,17
561.13,30.35,30.00,17
562.15,30.35,30.00,17
563.18,30.35,30.00,17
564.20,30.35,30.00,17
565.23,30.35,30.00,17
566.25,30.35,30.00,17
567.28,30.35,30.00,17
568.30,30.35,30.00,17
569.33,30.35,30.00,17
570.36,30.35,30.00,17
571.38,30.35,30.00,17
572.41,30.35,30.00,17
573.43,30.35,30.00,17
574.46,30.35,30.00,17
575.48,30.35,30.00,17
576.51,30.35,30.00,17
577.54,30.35,30.00,17
578.56,30.35,30.00,17
579.59,30.35,30.00,17
580.61,30.35,30.00,17
581.64,30.35,30.00,17
582.67,30.35,30.00,17
583.69,30.35,30.00,17
584.72,30.35,30.00,17
585.74,30.35,30.00,0
586.77,30.35,30.00,0
587.79,30.35,30.00,17
588.82,30.26,30.00,39
589.85,30.35,30.00,17
590.87,30.35,30.00,0
591.90,30.26,30.00,20
592.92,30.35,30.00,0
593.95,30.35,30.00,0
594.97,30.26,30.00,20
596.00,30.26,30.00,20
597.03,30.26,30.00,39
598.05,30.26,30.00,20
599.08,30.35,30.00,0
600.10,30.35,30.00,0
601.13,30.26,30.00,20
602.16,30.26,30.00,20
603.18,30.26,30.00,20
604.21,30.35,30.00,0
605.23,30.26,30.00,20
606.26,30.26,30.00,20
607.29,30.26,30.00,20
608.31,30.26,30.00,20
609.34,30.26,30.00,20
610.36,30.26,30.00,20
611.39,30.26,30.00,20
612.41,30.26,30.00,20
613.44,30.26,30.00,20
614.47,30.26,30.00,20
615.49,30.26,30.00,20
616.52,30.26,30.00,20
617.54,30.26,30.00,20
618.57,30.26,30.00,20
619.59,30.26,30.00,20
620.62,30.26,30.00,20
621.65,30.26,30.00,20
622.67,30.26,30.00,20
623.70,30.17,30.00,42
624.72,30.26,30.00,20
625.75,30.26,30.00,20
626.78,30.17,30.00,42
627.80,30.26,30.00,2
628.83,30.26,30.00,20
629.85,30.26,30.00,20
630.88,30.26,30.00,20
631.90,30.26,30.00,20
632.93,30.17,30.00,42
633.96,30.17,30.00,42
634.98,30.26,30.00,20
636.01,30.26,30.00,2
637.03,30.26,30.00,2
638.06,30.26,30.00,20
639.09,30.17,30.00,24
640.11,30.17,30.00,24
641.14,30.17,30.00,24
642.16,30.17,30.00,24
643.19,30.17,30.00,24
644.22,30.17,30.00,24
645.24,30.17,30.00,42
646.27,30.17,30.00,23
647.29,30.17,30.00,23
648.32,30.26,30.00,1
649.34,30.17,30.00,23
650.37,30.17,30.00,23
651.40,30.17,30.00,23
652.42,30.17,30.00,23
653.45,30.26,30.00,20
654.47,30.17,30.00,23
655.50,30.26,30.00,1
656.53,30.17,30.00,23
657.55,30.17,30.00,23
658.58,30.17,30.00,23
659.60,30.17,30.00,41
660.63,30.17,30.00,23
